Word,Class
RT @AdamSandy52: Bro forreal if you have beef with someone handle it your damn self don't be a lil bitch and bring other people in it. Be a&#8230;,Offensive
"RT @AdamSank: Why does Julia Roberts seem completely shocked that she's been nominated? Hey, Julia -- you're in a gown. The jig is up. #Emm&#8230;",Non-offensive
RT @AdamSchein: Great job by the Yankees giving Brian Cashman a new contract. The haters are just wrong. CC: @ChrisCarlinSNY,Non-offensive
RT @AdamSchein: I think it is flat out wrong to blame Brian Cashman for the 2014 Yankees. @SNYtv,Non-offensive
"RT @AdamWeinstein: Working theory: This ""selective race"" abortion ban passed in Florida today was just an excuse for redneck reps to say ...",Non-offensive
RT @Adddisonn: Smoke good weed with a bad bitch,Offensive
RT @Adogg_34: @viva_based stealing a car and fuckin yo bitch,Offensive
RT @AdolfNiggler: when an ugly bitch tells me to text her http://t.co/060glx19oR,Offensive
"RT @Adolfhibsta: First off, you just a hoe if you can have sex with a man &amp; not have any feelings for him",Offensive
RT @Adolfhibsta: Ratchet ass bitch RT &#8220;@TMZ: Nicki Minaj SMASHES UP her boyfriend's Benz http://t.co/BXqD30Z6Nb http://t.co/gBgjiuIreF&#8221;,Offensive
RT @AdoreBellaaa: Never trippin on no hoes,Offensive
"RT @AdoreeLenaa: ""@_KudaBrazyy: Hella bored doing laundry like a bitch""&#128514;&#128514;&#128514; I sincerely hate your soul !",Offensive
RT @Adrian1_knowsu: @0124jessi haha lml wrd no nah de pussy shit lol &#128514;&#128514;,Offensive
RT @Adrian1_knowsu: @0124jessi lml se pasa de shunsha &#128536;&#128536;and no mi joda w ur bitch waaa &#128514;&#128514;,Offensive
"RT @AdviceToWriters: A bird doesn't sing because it has an answer, it sings because it has a song.
MAYA ANGELOU

#poetry #writing",Non-offensive
RT @Advil: remember when people boo&#8217;d One Direction and Gaga was having none of it. i love that bitch.,Offensive
"RT @Ahki117: &#128514;&#128514;&#128514; RT @K1ngMello: Lmfao ""@Ravie_loso: How side bitches be when you scoop them up in the daytime! http://t.co/W8sH2AlViA",Offensive
RT @AidanGee1: How I feel playing flappy bird http://t.co/w3PrpiAhZQ,Non-offensive
RT @AirSimba9: &#128550;@Treslyon: Keyair angels &amp; female party promoters are not for me... Most party promoters are hoes &amp; them angel bitches are &#8230;,Offensive
RT @AirSimba9: &#8220;@Treslyon: Tell a hoe NO for the sanctity of your relationship we gotta stop fucking these woman&#8221;,Offensive
RT @Airjack3: RT @1017_Sqquad: Iont got not type ... Bad bitches is the only thing that I like,Offensive
RT @Airrogance: bitch i'm legal so i'm ridin round like rambo !,Offensive
"RT @AishaMoodMills: Fox News mocks victim of Ray Rice elevator assault: &#8216;I think the message is, take the stairs&#8217; http://t.co/6TKLgUP2Wh ht&#8230;",Non-offensive
RT @AjalaPilgrim: &#8220;@Selecta_kerry: So why everything u say ghetto u Hadda associate it with jordans &#128532;&#128530;&#128530;&#128530;&#128530;&#8221; isn't it obvious ?,Offensive
RT @AlaysiaMichelle: I just wanna get filthy rich &amp; have a nice big house full of bad bitches that I could fuck anytime I want &#128540;,Offensive
RT @Alejvndrv: &#8220;@1ortiz1: Id rather be your niggah&#8221;,Offensive
"RT @AlexDavisRaps: ""Pacer"" is short for pussy",Offensive
RT @AlexDavisRaps: fuck. I forgot to wear a belt. i'ma feel like a coon all day now.,Offensive
RT @AlexPappas: Rick Scott Refuses To Appear On Debate Stage Because Charlie Crist Has An Illegal Electronic Fan http://t.co/qTPeHb2seX via&#8230;,Non-offensive
RT @Alex_Alfarkh: I'm a pussy,Offensive
RT @Alex_Simonson: EVERYONE PRAY FOR MY BROTHER nothin wrong with him he just a bitch lmaoo http://t.co/uDKCfhBUIz,Offensive
RT @AlexaSchwerer: @Jennchesss you and me both! probably some ghetto piece of shit who has nothing better to do with their lives...,Offensive
"RT @AlexiisStarr: #OccupySLU ""Ima fuck me a white bitch, slap her and choke her"" this is what is being said now livestream interview w/ #Fe&#8230;",Offensive
"RT @AlexisDiamond_: With his bitch ass , buut thaats bae kinda lol (:",Offensive
RT @AlfanoLisa: @Chris_1791 @MariaChappelleN Gee isn't cracker a racist term? So tired of these race baiters.,Offensive
RT @AliAbunimah: The people of the ghetto are rising up and fighting back. Whose side are you on? #Gaza,Non-offensive
RT @AlienAum: Chance. Acid rapper. Soccer hackey-sacker. Cocky khaki jacket jacker. Slap happy faggot slapper.,Offensive
RT @AlissaOnelove: A nigga will talk down on a female with the same mouth he ate her pussy with..,Offensive
"RT @AliyahKorea: #Whiteculture thinking weave is ""ratchet"" and ""ghetto"" while ""extensions"" are perfectly fine.",Non-offensive
RT @AllFucksGiven_: @TrentonStewart them hoes was actin' up. You had to do it.,Offensive
RT @AllHailTaron_: Bruh thank you I'm about to start cumming in these hoes just to scare them. http://t.co/cMCek4h6cv,Offensive
RT @AllHailTaron_: I got the deals for the low. I know you hoes lonely so fuck with these cuffing season specials. &#128184;&#128175; http://t.co/YURpX99Hdb,Offensive
RT @AllKnowA: We all know a bitch boy named Luke,Offensive
RT @AllKnowA: We all know a bitch named Natalie,Offensive
"RT @Allan_Son: I got gatorades, Twinkies, rice puddings, Pringles, and cookies &#128525;&#128555;",Non-offensive
RT @Alleycelestine: &#8220;@ViriDoesItt: Kissin small lips is trash lol..&#8221;!!! Yessssss,Non-offensive
RT @AlliePeralta: &#8220;@pushaxrocca: smh http://t.co/MCeh9G6rmu&#8221; hoes like this are fucking it up for actual loyal girls smh.,Offensive
RT @AllyMarshalll: Good riddance bitches &#128079;&#9996;&#128075; http://t.co/deQBjLFtxz,Offensive
RT @AlmightyAlijah: Told yo bitch get on her knees I don't want no sex&#128526;&#128175;,Offensive
"RT @AlmightyVinny_: ""I'm a soft more""&#128514;&#128514;&#128557; hoes dumb man",Offensive
RT @AlmightyVinny_: Fucc hoes dats how I feel,Offensive
RT @AlmightyVinny_: I can tell you a freak bitch don't lie to me,Offensive
"RT @AloneInMyOwnWar: Bitches always uploading pics of a famous couple doing simple shit, like holding hands talkin bout ""want this"" bitch r&#8230;",Offensive
RT @AlvarezJackee: I turn into a bitch real quick.,Offensive
RT @AlxJames10: I mean sometimes eating a carton of Double Stuf Oreos is your only option.,Non-offensive
RT @Alyssamichh: @Tronkitty bad bitch&#128158;,Offensive
RT @AmEditing: You're responsible for the story inside you. Don't let self-doubt cripple your #creativity. #AmEditing #AmWriting #WriteTip,Non-offensive
RT @AmPowerBlog: @velvethammer Parent in Phoenix Says Administrators Made Her Son Wear Pink Fairy Wings on First Day of High School http://&#8230;,Non-offensive
"RT @AmandaMarcotte: &#8220;Not all men interrupt women to quibble over irrelevant issues for the sole purpose of derailing a conversation,&#8221; he sa&#8230;",Non-offensive
RT @AmandaNer: @royaltyclubvp yeah after she fed up jealous skinny bitches and became one herself.,Offensive
RT @AmazingTiming: Bad monkey! #AmazingTiming http://t.co/UD5XkiaNVt,Non-offensive
"RT @Amazing_Trey3: Im done wasting my time, I'm just going cut a bitch off faster than I blink.",Offensive
RT @Ambeerrxoxo: I'll piss on a hoe,Offensive
"RT @Amber_Raynexxx: Taking my dad to dinner...Watching the NHL awards at the sports bar while both my dad and I bitch about this ""LA kings""&#8230;",Offensive
RT @AmberrrNicollle: Do loyal bad bitches exist? Because I want one,Offensive
RT @AmberrrNicollle: You tweet about how you're never good enough for a guy maybe it's because you're a hoe,Offensive
RT @AmberrrNicollle: You're such a fake bitch hahaha,Offensive
RT @Amoreshonta: &#8220;@WestDontCare: Big bird has spoken &#128514; http://t.co/TxCcy3XIEc&#8221;&#128514;&#128514;&#128514;&#128514;&#128553; I was weak then I &#128128;!,Non-offensive
"RT @Amos_Louis: Broke hoes 3 words ""Out my face""",Offensive
RT @AmyRoseKathryn: Justice for British seagull spray-painted red by thugs! The bird won&#8217;t be able to fly anymore! http://t.co/8PyhwE4L8S h&#8230;,Non-offensive
"RT @Amys22Cents I need to hit the lottery yo, this work shit??? For the fucking birds!",Offensive
RT @AnAbsurdBird: I just realised my library books are overdue if anyone's looking for a bad bitch,Offensive
RT @AnAbsurdBird: Of course the day I nip out with shit hair &amp; wearing my scruffy/but favourite stolen hoodie is the best time to bump into&#8230;,Offensive
RT @Anastacia_Cole: I like being Asian and all but it's a struggle having squinty eyes in every picture,Non-offensive
RT @AnayaL8ter: I'm sorry ya woman shouldn't be helping you out financially unless that's ya wife these hoes dumb,Offensive
RT @AndreShakti: Just took electric stim to my pussy! Eeek! Back on @KinkLive in 5 mins! http://t.co/41apcwSmQN,Offensive
RT @AndrewLuck23: Charlie Crist says OCare has been great? #ccot #tcot #teaparty #PJNET #Independents @jjauthor @BettinaVLA @FLGovScott htt&#8230;,Non-offensive
RT @Andrew_Jordan54: @WeilAnthony pussy.,Offensive
RT @AndrogyneAdvent: @verbally_abrupt y'all got all the gay hoes,Offensive
"RT @AndrogyneAdvent: The thing about Houston and Austin gays is 99% are hoes, ain't no wholesome bitches",Offensive
RT @AndyMilonakis: I bet Beyonce's pussy tastes like a fresh caramel apple,Offensive
"RT @AndyMilonakis: You give these bitches the Amex once, they gonna act like a chilly snob and try to go get that cardigan",Offensive
RT @AndyyDotCom: You gotta be a weak bitch to let a couple tweets get you out of character.,Offensive
RT @AngelGuapo23: @wigga32 can't dm wigga cause I can't even get a follow back &#128528;,Offensive
RT @AngelHaze: bye bitch. im blocking u RT @onikallah: @AngelHaze i drew you &#128158; http://t.co/60HiEbFWic,Offensive
RT @AngelLongoria1: Neymar fell like a bitch,Offensive
"RT @Anisa_So_Thick: @MsSashaBelle ur a wack bitch who sells her pussy for $65.00 , lives with her mom then was homeless cut the lies&#128521; http&#8230;",Offensive
RT @Anisa_So_Thick: Now let me write your mom since I have her address &amp; let her know her daughter is in Miami selling pussy for $85 &#128536;,Offensive
"RT @Anisa_So_Thick: the next call will be to immigration w/ your I.d your sex reviews &amp; your ad bitch I warned you , you lie I have facts &amp;&#8230;",Offensive
"RT @AnnCoulter: Invite me on your show, you lying pussy. RT @Matthops82 ""Republicans are afraid of me. They don't want to talk to me."" - &#8230;",Offensive
RT @AnnTelnaes: Halloween candy corn bird http://t.co/kTNbyuTYKw,Non-offensive
RT @Annnna_dav69: I hate trailer trash &#128567;,Offensive
RT @Annnna_dav69: Ima make you my bitch &#128521;,Offensive
"RT @Anointed_Mouf: Would be so happy, so many bitches would be humbled RT @djdmt: How would you feel if they discontinued the sale of weave""",Offensive
"RT @Anotherpotheadd: Read my lips bitch, what? My mouth isnt workin?",Offensive
RT @AntBreezyOBB: Theses niggas hoes and these bitches greedy,Offensive
"RT @AnthonyBialy: .@SenatorReid I'm sure this tweet will protect you from karmic payback, bitch.",Offensive
"RT @AnthonyBialy: Well, Maryland is just a bunch of hateful rednecks, anyway.",Offensive
RT @AntiCHILL: Just had a convo wit my ex n she reminded me y she is my ex smh idk y i even answerd for this bitch,Offensive
"RT @AntiJokeJamal: A dick has a sad life: His hair is a mess, his family is nuts, his neighbor's an asshole, his best friend's a pussy & ...",Offensive
"RT @AntiJokeJamal: If you honk your horn .4 seconds after the light turns green, I will shut off my car, lay on the hood, and feed birds fo&#8230;",Non-offensive
RT @Antonio10_C: Yo mother(dedication hoe) - rich homie Tono feat. Childish Miguelito &amp; young patty.....coming soon #sorry4thewait,Offensive
RT @AntzInHerPantz: This what y'all hoes want? &#128528;&#128528;&#128528;&#128528;&#128528; https://t.co/tAGjue7mr7,Offensive
RT @AnunnakiGod: bitch what ocean is this?? http://t.co/YLkR2GeJ1Z,Offensive
"RT @AprilStearns: RT @GN192 Far right hero and all-around RWNJ D'Souza took to twitter on Thanksgiving to mock Trayvon Martin, a murdered k&#8230;",Non-offensive
RT @Arbogucci: Brandon Phelps a hoe ass nigga And wen I see him I'ma smack him like da lil bitch he is #300,Offensive
"RT @ArcticFox2016: 150 Christians MASSACRED By Jihadi Muslims While They Slept! Including Pastor, His Wife &amp; Kids http://t.co/VnR60MjFo6",Non-offensive
"RT @ArianaGrande: Oh Torrence, I can't stand your cheer leading squad but I love your pom poms... I'll feed you bon bons all night.",Non-offensive
RT @AriaunaDaVon: &#8220;@WhitDAWGem_: &#8220;@AriaunaDaVon: @WhitDAWGem_ bitch go to sleep. You have work in the morning.&#8221; Lol yes master&#8221; &#128557;&#128514;&#128530;,Offensive
RT @Arie_0723: Don't be a bitch to someone who can out bitch you.,Offensive
RT @AriesSpears: These young cats being drafted in the NBA today are walking lotto tickets! Wait till these niggas find out that pussy come&#8230;,Offensive
RT @ArlisDoNotChill: This bitch played too much Subway Surfer http://t.co/BK5UnHQO3z,Offensive
RT @ArmyBulldog20: @AcmeHandle Nothing that the Russians did in their support of the rebels surprises me. Putin views Obama as a pussy.,Offensive
RT @Arrogantiii: Ona niggas I'll really beat dat hoe up,Offensive
RT @ArtAdame1: Your mcm is a lil bitch,Offensive
RT @AsaAkira: A bird just flew into my hotel room. I'd rather get gangbanged by 10 Mandingos for 2 days straight than experience that again&#8230;,Offensive
RT @AsapCruz: Omg seriously do bitches still love Sosa??!?,Offensive
"RT @AshAmador: Started off with a OZ
End up riding fo' deep
Pull up to that club like muthaufckin ho you don't know me&#127926;",Offensive
RT @AshleighRollin: &#8220;@ViriDoesItt: Kissin small lips is trash lol..&#8221; Trash,Offensive
RT @AshlynnFullmer: This is my beach bitch @tonydecola http://t.co/uEqoEylafP,Offensive
RT @AshtonMartin97: @WhitfordZach29 that's 5 years away from legal drinking age and 14 year old pussy ?? ahaha eat ice cream not pussy bud,Offensive
RT @AsiaCakesss: Y'all be makin your nigga microwaveable dinner. Meanwhile he out there eatin another bitch homemade dinner,Offensive
RT @AskWhy05: I hat that I paint my beard shit... Just eat some pussy and grow you one dawg... Quit tryin to shortcut it,Offensive
RT @AssPicsandVines: When you rubbing on her booty then start playing with her pussy with ya thumb&#128523; &gt;&gt;&gt;&gt;&gt; http://t.co/JJQ5z1CAhg,Offensive
RT @AssholeOfDaYear: Always a bit of irony in the air when chicks call strippers hoes then grind on yo dick 4 free to the same song stri ...,Offensive
RT @AssholeOfDaYear: Beyonce made too many hoodrat anthems to not have been a hoe at some point in her life.,Offensive
"RT @AssholeOfDaYear: I hope my kids don&#8217;t disappoint me by coming out ugly, I got too many plans to get hoes indirectly with them.",Offensive
RT @AssholeOfDaYear: Rudy Gay a faggot for not changing his last name once he got money.,Offensive
RT @Asshole_God: Hate fags? The answer's yes.,Offensive
RT @AthIeteChamp: Destroying a team that talked trash before the game &gt;&gt; &#128076;,Offensive
"RT @AtlasSmugged: women only play casual game like Kim K game &amp; anger bird. They don't play real games, like Male Power Fantasy 2 or Jingoi&#8230;",Non-offensive
RT @AudrianaReye: That's my bitch man I swear,Offensive
