Word,Class
Why these bitches be gettin instagrams just to post pictures of other bitches?? i dont get it,Offensive
Why these hoes always tryna be Bitches? Don't they know that hoes can't be bitches.. cause they hoes! @yuckhalin,Offensive
Why these thirsty bitches trying to hit me up slide out of my kik lmfaoo &#128514;,Offensive
Why was Jorge Zimmerman arrested? Do prosecutors have a witness that saw Zimmy attack TrayTray? Are they afraid of the hoodie pussies?,Offensive
Why won't we run the ball? Our offensive coordinator is retarded,Non-offensive
Why would I be mad at a bitch who couldn't pass the 10th grade &#128128; I'll wait,Offensive
Why would I fuck a bitch that can't fuck? Jus like u hoes don't want want a nigga wit a clit ticckler,Offensive
Why would you date an ugly girl who is also a huge bitch?,Offensive
Why would you think Common is trash? Tf,Non-offensive
Why yall bitches be havin stretch marks on yall upper ass &#128514;&#128557;&#128557;,Offensive
"Why yes, functioning tho RT @blaaksuedepumps: Are you retarded?",Offensive
"Why you Worried bout a bitch, weed, clothes,sex, game system, parties,chillin , but no job",Offensive
Why you fuckin wit a niggah if you aint fuckin wit a real niggah,Offensive
Why you gotta be such a hoe smh I ain't captain save a hoe !!,Offensive
Why you let these hoes tear what we had apart you shud be beware beware,Offensive
Why you let these hoes tear what we had right apart,Offensive
Why you shouldn't eat pussy unless you love her http://t.co/BkpLT6D9ax,Offensive
Why you stressin bout a bitch .,Offensive
Why you talking to hoes about bro nem?! &#128548;,Offensive
Why you think all these niggas end up with all these kids? Fucking ugly bitches,Offensive
Why you worried bout that other hoe? Cuz that other hoe aint worried bout another hoe,Offensive
Wicked Oreo,Non-offensive
Wifey had the hoes back then &#128514;&#128514;,Offensive
Will Hillary &#8216;dodo-bird&#8217; Be Dems 2016 Candidate To Take Over Obama's Job As US Prez? DoG http://t.co/wFlZyXmVk6 via @worldnetdaily,Non-offensive
Will be interesting to watch how Interlagos grips in this weekend. F1 cars basically the guinea pigs for WEC later this month.,Non-offensive
Will entertaining the hoes smh,Offensive
Will you sell that pussy for me ?,Offensive
"Will&#8217;s tweets scream &#8220;Look at me, I&#8217;m a pansy ass bitch&#8221; like 5 of the 7 days in a week.",Offensive
Wilson a hoe he said that shit 2 years ago,Offensive
Winking emoji? I'm about to fuck her right in the pussy,Offensive
Winn Dixie is for real niggaz publix is for pussies,Offensive
Winter time walking is no hoe !!! ctfu,Offensive
Winter weather gon have a niggah in his feelings &#128544;&#128532;&#128527;&#128554;&#128149; .,Offensive
Wintertime .. Bout to turn the grind back on .. Don't spent enough money wit u niccas,Offensive
Wish @alliemathews would stop being lazy and be a little rebellious. Come to Indy bitch titz. @tyler_yost misses you,Offensive
Wish I coulda said more to @EmmaleeeParkerr tonight. Good seeing you fag. &#128540;,Offensive
Wish I got hoes like James Bond,Offensive
Wish I would let you dig in my pockets ... God bless you w/ breath in your body... Lazy ass bitch get up &amp; start grinding,Offensive
Wish i had a bad bitch tonight where they at?,Offensive
Wish they'd teach Tracee. RT @kanYeBreast: all chihuahuas do that squinty eye shit. I think it's hilarious.,Offensive
With a pussy mullet,Offensive
With birds ill share this lonely view,Non-offensive
With my best bitches @nerissaloren @robertenders http://t.co/nsNgQ3q0,Offensive
With my partner in crime riri22barbie yesss &#128128; bitch stole my look! Hah #vegasqueens #ladykimora &#128139;&#128139; http://t.co/wXKj826B1E,Offensive
"With no babymama drama , side hoes all that ...just fa me n only me !",Offensive
With the birds i share this lonely view..,Non-offensive
"With the bitches @moonsnlullabies, @LaLeaa_, &amp; @DayReeee &#128109;&#128111; &#128139;&#128168; --- @HookahDrive",Offensive
With yo twatching ass bitch!!,Offensive
"Without serge, the bird chirps. The sun burns, the grass grows, the world turns. The moon glows, the river flows. But I die without serge.",Non-offensive
Without the hoes it was gonna be hard for us to pick out good women so hoes you doing a good job .....keep on hoeing!,Offensive
Wiz khalifa was the most influential rapper in my era. We seem to forget all the trends this nigguh started,Offensive
Wiz lost his bitch to this nigga ain't no weed in the world strong enough to help him get over that http://t.co/L2xzrUqwkP,Offensive
"Wiz need to go back to the ""yeahhhhhhh bitch"" ""OKKKK"" wiz",Offensive
Wiz thought he could turn his hoe into a house wife #SHEDONTBELONGTOYOU #SHEBELONGSTOTHEWORLD,Offensive
Wizard turned into a hoe after a break up,Offensive
Woke up cold thenna bitch n stomach on Flat fr &#128514;&#128514;&#128514; http://t.co/71IVR8ISlK,Offensive
Woke up dis morning pockets filled with Xtra pros might slide thru double O tonight n bless the hoes! -- #Peezy,Offensive
Woke up feeling like a bitch. Gonna stop acting like a bitch over some weak shit and focus on myself now. Its me time bruh,Offensive
"Woke up the next morning like ""why in THEE FUCK did i donate my cheese to these skank hoes"" &#128532;",Offensive
Woman busting her ass to please you and you treat her like shit cuz you a immature ass lil boy. Yeah fuck all you hoe ass niggas.,Offensive
Woman have staring problems just as much as men..Talking all this mumbo jumbo about men..I just give them retarded faces or ignore them..,Offensive
Women can't do something called live life.Apparently that's being a hoe.,Offensive
"Women stay bragging about their mans penis and wonder why your friend fucked him....smh ....silly, silly hoe.",Offensive
"Women use niggas all the time for monetary purposes and gain, if a bitch wanna buy me some sneakers I ain't turning shit down.",Offensive
"Women want a Best Man Holiday type of nigga meanwhile you have mad THOT pics on ya gram talking about ""this could be us"" bitch die",Offensive
Women who are feminist are the ugly bitches who cant find a man for themselves,Offensive
"Won't catch me sneak dissing, thats fo the birds.",Non-offensive
Won't step dad me hoe. Lol,Offensive
Woot! RT @Yankees: #Yankees completed their sixth series sweep of the season and fourth at home.,Non-offensive
"Word RT @Maxin_Betha: And pussy RT @HumbltonBanks And snacks RT @Aerin_Marie: Ladies, keep beer (cont) http://t.co/ssb5ERhd",Offensive
Word to Ray Rice RT &#8220;@WinningAssNick: if I marry you ain't gone be no divorces bitch. only way outta this is in a box or in handcuffs.&#8221;,Offensive
Word to my bird! http://plixi.com/p/60040730,Non-offensive
Word up doe! GM RT @shik702 Good morning....it's a celebration bitches!,Offensive
Word... But what r Dms? RT @BakeGriffin A twitter crush is some bitch shit. Man up &amp; enter her Dm's bruh,Offensive
Words for my single niggaz out here! too many bad bitches better than the last so never sweat a chick man they confused and that's ok.,Offensive
"Work ,nigga fuck work!! It's Friday bitches, fuck Friday!! All about Saturday !!! Tomorrow will be epic!!",Offensive
Work be having a bitch enervated and shit.,Offensive
Work is such a bitch right now,Offensive
Work out hoe http://t.co/zOLMGuj5HK,Offensive
Work right now is bitch,Offensive
Working Saturday is for the birds #FML,Non-offensive
World War Z is on Netflix yasssss bitch yasssss,Offensive
Worlds biggest faggot lol,Offensive
"Worst shit ever.... mayo already trash, and to mix that trash shit wit the gawd condiment that is ketchup is ultimate trash",Offensive
Would you be interested in some eggplant? RT @NittyScottMC: twerk on me http://t.co/75UftRuVDZ,Non-offensive
Would you drink with a nigguh? Do you smoke weed?,Offensive
"Would you rather be a monkey or a gorilla? &#8212; Neither, they're both hairy! But if I had to choose, a monkey. They... http://t.co/h2RQF5OqWb",Non-offensive
Would've liked some more backup but I can handle myself against a gang of retards.,Offensive
"Wow , that's a stupid bitch &#128514;&#128514;",Offensive
Wow I swear I'm gonna cunt punch you,Offensive
Wow fucken Bradley sucks ass. And his coach said this niggah can play for Barcelona hahahahahaha,Offensive
"Wow my cuzin dont like lil snupe, this niggah trippin",Offensive
Wow my dad just racked me what a fag,Offensive
Wow redskins don't want this,Non-offensive
"Wow, Charlie Strong is cleaning house. Might be upwards of 10 released before he is done. @Evan_P_Grant",Non-offensive
"Wow, the whiggers at the Tea Party Nation banned me. I didn't even use any bad words! Maybe my racist founding father quotes did it...",Offensive
Wow. No yellow yet? = Pagenaud and Marco screwed. Maybe no yellow coming,Non-offensive
Wow... RT @TayNic So THIS is why big titties were slandered today?!!&#128545; U bitch! RT @Alyricz: Stop the bullshit ... http://t.co/ghWS4TJT,Offensive
Wowwww this bitch is so ratchet holy crap,Offensive
Wrote the absolute worst paper of my life last week and still got a B+. Gotta love taking freshman English #retards,Offensive
Wtf I look like lying about knowing a bitch for ? If I don't know the hoe I don't know the hoe. TF it's SIMPLE &#128529;,Offensive
Wtf am I watching bgc I hat watching these ugly ass ghetto hoes put there family name to shame,Offensive
Wtf bitch,Offensive
Wtf for real now all these stupid bitches are cutting over some kid smoking pot? I can guarantee over half of them smoke pot themselves #smh,Offensive
"Wtf, ""Show me the hoe facts""",Offensive
Wtf... 3 days &amp; 3 nights! If I go another day..... all I know is im going ape shit....,Offensive
Wussup pussies ;) #ImBack #NewTwitter,Offensive
Wut a bitch,Offensive
"Xavier a hoe, he never lookin out..",Offensive
Y Rick such a weak hoe n this season? Not a good look fam,Offensive
Y se acab&#243;!! Mexico wins 3-0! That's my team bitches &#10084;&#65039;&#128154; #VIVAMEXICO,Offensive
Y u a bitch doe?,Offensive
Y&#8217;all saying you wouldn&#8217;t eat her pussy? More for me,Offensive
Y'all Mfs better believe in karma ... That bitch oh so real,Offensive
Y'all all some hoes,Offensive
Y'all be cool out there in that cold chasing them hoes &#9996;&#65039;,Offensive
"Y'all be giving the pooest bitches so much hype, stop it.",Offensive
Y'all be letting ya side bitches in the house y'all trippin,Offensive
Y'all bitches FAKE &#128514;&#128557;,Offensive
"Y'all bitches be coming up with some dumb shit... What the fuck is ""fleek""? &#128529;",Offensive
Y'all bitches better stop the madness .....,Offensive
Y'all bitches need to sandos!,Offensive
Y'all bitches wanna be so different and y'all really so basic&#128553;&#128553;&#128553;,Offensive
Y'all bitches want a good dude but can't be real at all then want to blame them for their reaction to your bullshit. Grow the fuck up.,Offensive
Y'all can have Skylar Diggins. looks like a tranny to me,Offensive
"Y'all can have these so called ""bad bitches"". I'm looking for a nerd like Rocky Balboa had.",Offensive
"Y'all can say ""Imma make it way farther than you.""all you want but aye I'm gonna have fun bitch so SUCK A DIIICCCKKK!!",Offensive
Y'all dumb bitches out here FUCKING UP,Offensive
Y'all entertained by these bitch az niggas hitting women? Smh Who raised you?,Offensive
"Y'all folks basic , ya parents both racist , I'm lawyering these hoes out here , beatin cases",Offensive
Y'all hoes believe anything though,Offensive
"Y'all hoes broke, be stealing from the mall but be flexing",Offensive
